0,1,8,1,1,3,2,2,1
1,2,8,1,1,3,1,2,1
2,1,8,1,1,3,1,1,1
3,1,1,2,1,1,2,2,2
4,1,1,2,1,1,2,2,1
5,1,1,2,1,1,2,2,1
6,2,1,2,1,1,2,2,2
7,2,1,2,1,1,2,2,2
8,2,1,2,1,1,2,2,2
9,1,1,2,1,1,2,2,2
10,2,1,2,1,1,2,2,1
11,2,1,2,7,2,1,1,2
12,2,1,2,1,3,2,2,1
13,1,1,2,2,2,2,2,2
14,2,1,2,2,2,1,1,1
15,2,1,1,3,2,2,2,1
16,2,1,1,5,2,2,2,1
17,1,1,1,1,3,2,2,1
18,2,1,1,13,2,2,2,1
19,1,1,1,1,1,1,1,1
20,2,1,1,2,2,1,1,1
21,1,2,2,2,2,2,2,1
22,1,2,2,2,2,2,2,2
23,2,2,2,2,2,2,2,2
24,2,2,2,2,2,2,2,2
25,2,2,2,2,2,2,2,1
26,1,2,2,2,2,2,2,1
27,2,2,2,7,2,2,2,2
28,2,2,2,2,2,2,2,2
29,1,2,2,2,2,2,2,2
30,2,2,2,2,2,2,2,2
31,2,2,2,7,2,2,2,2
32,2,2,2,2,2,2,2,2
33,2,2,2,2,2,2,2,2
34,2,2,2,2,2,2,2,2
35,2,2,2,2,2,2,2,1
36,1,2,2,2,2,2,2,2
37,2,2,2,2,2,2,2,2
38,2,2,2,7,2,2,2,1
39,2,2,2,2,2,2,2,2
40,2,2,2,2,2,2,2,1
41,2,2,2,2,2,2,2,1
42,2,2,2,2,2,2,2,1
43,2,2,2,7,2,2,2,2
44,2,2,2,2,2,2,2,2
45,2,2,2,2,2,1,2,2
46,2,2,2,2,2,2,2,2
47,1,2,2,7,2,2,2,1
48,2,2,2,2,2,2,2,2
49,2,2,2,2,2,2,2,2
50,1,2,2,2,2,2,2,2
51,2,2,2,2,2,2,2,2
52,1,2,2,1,1,2,2,1
53,1,2,2,1,1,2,2,1
54,2,2,2,1,1,2,2,2
55,1,2,2,1,1,2,2,1
56,1,2,2,1,1,2,2,1
57,1,2,2,1,1,2,2,1
58,2,2,2,2,2,2,2,2
59,2,2,2,2,2,2,2,2
60,1,2,2,1,1,2,2,1
61,2,2,2,2,2,2,2,2
62,2,2,2,2,2,2,2,2
63,2,2,2,2,2,2,2,2
64,1,2,2,2,2,2,2,2
65,2,2,2,2,2,2,2,2
66,2,2,2,2,2,2,2,2
67,2,2,2,2,2,1,1,2
68,1,2,2,1,1,1,1,1
69,2,2,2,2,2,1,1,2
70,2,2,2,1,1,2,2,1
71,2,2,2,7,2,1,1,1
72,2,2,2,2,2,1,1,1
73,2,2,2,1,2,1,1,2
74,2,2,2,1,1,2,2,2
75,2,2,2,2,2,2,2,2
76,2,2,2,2,2,2,2,2
77,2,2,1,5,2,2,2,1
78,2,2,1,8,2,2,2,1
79,1,2,1,2,2,2,2,1
80,1,2,1,2,2,2,2,1
81,1,2,1,2,2,2,2,1
82,2,2,1,3,2,2,2,1
83,2,2,1,2,2,2,2,1
84,2,2,1,3,2,2,2,1
85,2,2,1,3,2,2,2,1
86,1,2,1,2,2,2,2,1
87,2,2,1,2,2,2,2,1
88,2,2,1,3,2,2,2,1
89,1,2,1,2,2,2,2,1
90,2,2,1,1,1,2,2,1
91,1,2,1,2,2,2,2,1
92,1,2,1,2,2,2,2,1
93,2,2,1,2,2,2,2,1
94,1,2,1,2,2,2,2,1
95,2,2,1,3,2,2,2,1
96,1,2,1,2,2,2,2,1
97,2,2,1,3,2,2,2,1
98,1,2,1,9,2,2,2,1
99,2,2,1,2,2,2,2,1
100,2,2,1,3,2,2,2,1
101,1,2,1,2,2,2,2,1
102,1,2,1,2,2,2,2,1
103,2,2,1,2,2,2,2,1
104,2,2,1,3,2,2,2,1
105,2,2,1,3,2,2,2,1
106,2,2,1,2,2,2,2,1
